"排名","代號","名稱","市場","股價日期","K線","成交","漲跌價","漲跌幅","成交張數","成交額(百萬)","昨收","開盤","最高","最低","振幅(%)","PER","PBR","一個月走勢圖","三個月走勢圖","一年走勢圖","三年走勢圖"
"1114",="8442","威宏-KY","市","10/12","","86.4","+0.2","+0.23","175","15","86.2","85.2","86.7","84.8","2.2","8.45","2.21","    ","    ","    ","    "
"1115",="3027","盛達","市","10/12","","40.55","+0.25","+0.62","467","19","40.3","40.5","40.95","40.5","1.12","156","2.21","    ","    ","    ","    "
"1116",="5306","桂盟","市","10/12","","130.5","+0.5","+0.38","54","7.03","130","130","131","130","0.77","12","2.21","    ","    ","    ","    "
"1117",="1533","車王電","市","10/12","","56.4","+1.3","+2.36","194","10.9","55.1","55.1","56.7","55.1","2.9","","2.21","    ","    ","    ","    "
"1118",="1410","南染","市","10/12","","37.4","-0.25","-0.66","17","0.64","37.65","37.55","37.6","37.4","0.53","51.2","2.21","    ","    ","    ","    "
"1119",="6449","鈺邦","市","10/12","","67.8","+0.6","+0.89","325","22.1","67.2","67.3","68.9","67.3","2.38","21.3","2.21","    ","    ","    ","    "
"1120",="6206","飛捷","市","10/12","","67.7","0","0","319","21.5","67.7","67","67.7","66.3","2.07","15.8","2.22","    ","    ","    ","    "
"1121",="3434","哲固","櫃","10/12","","27.55","-0.25","-0.9","25","0.68","27.8","27.5","27.85","27.5","1.26","24.4","2.22","    ","    ","    ","    "
"1122",="8088","品安","櫃","10/12","","39.8","-0.1","-0.25","3,058","121","39.9","40.1","40.2","39.05","2.88","12","2.22","    ","    ","    ","    "
"1123",="3030","德律","市","10/12","","62.6","+0.2","+0.32","372","23.3","62.4","62.7","62.7","62","1.12","11.5","2.22","    ","    ","    ","    "
"1124",="4116","明基醫","櫃","10/12","","57.1","+1.9","+3.44","102","5.78","55.2","55.3","57.1","55.3","3.26","25.8","2.22","    ","    ","    ","    "
"1125",="6161","捷波","櫃","10/12","","39.4","+0.65","+1.68","247","9.7","38.75","39","39.4","38.8","1.55","16.2","2.22","    ","    ","    ","    "
"1126",="8076","伍豐","櫃","10/12","","33.15","+0.65","+2","1,945","64.4","32.5","32.6","33.5","32.6","2.77","27","2.22","    ","    ","    ","    "
"1127",="5604","中連","櫃","10/12","","44.2","0","0","3","0.11","44.2","44.2","44.2","44.2","0","52.6","2.23","    ","    ","    ","    "
"1128",="6180","橘子","櫃","10/12","","66.4","+0.9","+1.37","173","11.5","65.5","66","66.5","66","0.76","12.7","2.23","    ","    ","    ","    "
"1129",="3276","宇環","櫃","10/12","","24.1","+1.1","+4.78","10,060","238","23","23.2","24.9","22.3","11.3","65.1","2.23","    ","    ","    ","    "
"1130",="6525","捷敏-KY","市","10/12","","67.3","+0.3","+0.45","35","2.36","67","66.9","67.3","66.8","0.75","12","2.23","    ","    ","    ","    "
"1131",="5353","台林","櫃","10/12","","37.4","+0.55","+1.49","181","6.75","36.85","36.95","37.55","36.95","1.63","15.1","2.24","    ","    ","    ","    "
"1132",="1615","大山","市","10/12","","39.05","+0.15","+0.39","72","2.81","38.9","39.15","39.15","38.9","0.64","13.7","2.24","    ","    ","    ","    "
"1133",="1233","天仁","市","10/12","","35.5","0","0","75","2.64","35.5","35.9","35.9","35","2.54","34.8","2.24","    ","    ","    ","    "
"1134",="6189","豐藝","市","10/12","","52.3","+2.1","+4.18","3,309","171","50.2","50.5","52.7","50.4","4.58","16.4","2.24","    ","    ","    ","    "
"1135",="5871","中租-KY","市","10/12","","183.5","0","0","3,971","725","183.5","183.5","184","180","2.18","11.8","2.24","    ","    ","    ","    "
"1136",="3504","揚明光","市","10/12","","61.6","+1.1","+1.82","311","19.1","60.5","61.5","61.8","60.8","1.65","","2.25","    ","    ","    ","    "
"1137",="8482","商億-KY","市","10/12","","66.3","+0.7","+1.07","12","0.81","65.6","65.6","66.6","65.6","1.52","12.8","2.25","    ","    ","    ","    "
"1138",="3563","牧德","市","10/12","","195.5","+1.5","+0.77","116","22.6","194","194","196.5","193.5","1.55","15.5","2.25","    ","    ","    ","    "
"1139",="8481","政伸","市","10/12","","52.3","+0.1","+0.19","7","0.38","52.2","52.2","52.3","52.2","0.19","19.4","2.26","    ","    ","    ","    "
"1140",="1515","力山","市","10/12","","42.45","+1","+2.41","1,479","62.3","41.45","41","42.6","41","3.86","","2.26","    ","    ","    ","    "
"1141",="5410","國眾","櫃","10/12","","33.4","0","0","233","7.76","33.4","33.2","33.45","33.05","1.2","10.2","2.26","    ","    ","    ","    "
"1142",="6776","展碁國際","市","10/12","","53.6","+0.5","+0.94","24","1.3","53.1","53.3","53.7","53.3","0.75","10.5","2.26","    ","    ","    ","    "
"1143",="8440","綠電","櫃","10/12","","35.7","0","0","51","1.82","35.7","35.7","36.2","35.5","1.96","24.5","2.27","    ","    ","    ","    "
"1144",="5471","松翰","市","10/12","","46.2","+0.4","+0.87","212","9.75","45.8","45.6","46.45","45.5","2.07","38.8","2.27","    ","    ","    ","    "
"1145",="5484","慧友","市","10/12","","21.6","-0.1","-0.46","97","2.08","21.7","21.5","21.65","21.4","1.15","","2.27","    ","    ","    ","    "
"1146",="2425","承啟","市","10/12","","48.3","+1.3","+2.77","6,363","306","47","47.5","48.8","47.1","3.62","19.1","2.27","    ","    ","    ","    "
"1147",="2530","華建","市","10/12","","26.75","+0.05","+0.19","476","12.7","26.7","26.7","26.8","26.5","1.12","63.7","2.27","    ","    ","    ","    "
"1148",="5263","智崴","櫃","10/12","","112","-1","-0.88","147","16.5","113","112","113","111","1.77","","2.27","    ","    ","    ","    "
"1149",="2342","茂矽","市","10/12","","35.7","+0.65","+1.85","176","6.24","35.05","35.1","35.7","35.1","1.71","27.3","2.27","    ","    ","    ","    "
"1150",="8433","弘帆","櫃","10/12","","82.2","+3.8","+4.85","391","31.8","78.4","78.6","82.5","78.6","4.97","8.63","2.28","    ","    ","    ","    "
"1151",="6721","信實","櫃","10/12","","55.2","0","0","13","0.72","55.2","55.6","55.6","53.8","3.26","15.2","2.28","    ","    ","    ","    "
"1152",="4126","太醫","櫃","10/12","","82.9","+0.1","+0.12","83","6.87","82.8","82.7","83.2","82.7","0.6","13.6","2.28","    ","    ","    ","    "
"1153",="6288","聯嘉","市","10/12","","32.55","+0.4","+1.24","4,541","148","32.15","32.1","33.1","32.1","3.11","407","2.28","    ","    ","    ","    "
"1154",="1720","生達","市","10/12","","61.5","+0.4","+0.65","695","42.7","61.1","61.4","62","60.9","1.8","12.8","2.28","    ","    ","    ","    "
"1155",="2467","志聖","市","10/12","","44.3","+0.3","+0.68","39","1.71","44","44.05","44.3","44","0.68","12.2","2.28","    ","    ","    ","    "
"1156",="2901","欣欣","市","10/12","","27.05","+0.05","+0.19","14","0.38","27","27","27.2","26.8","1.48","100","2.29","    ","    ","    ","    "
"1157",="2321","東訊","市","10/12","","17.15","+0.25","+1.48","7","0.12","16.9","15.65","17.15","15.65","8.88","","2.29","    ","    ","    ","    "
"1158",="4119","旭富","市","10/12","","98.7","+1.4","+1.44","162","15.9","97.3","97.3","98.8","97.2","1.64","27.1","2.29","    ","    ","    ","    "
"1159",="6242","立康","櫃","10/12","","57.1","-0.4","-0.7","8","0.47","57.5","57.5","57.9","56.3","2.78","11.9","2.29","    ","    ","    ","    "
"1160",="6873","泓德能源-創","市","10/12","","110.5","+2.5","+2.31","31","3.41","108","107.5","110.5","107.5","2.78","14.5","2.3","    ","    ","    ","    "
"1161",="3593","力銘","市","10/12","","11.85","-0.05","-0.42","10","0.11","11.9","11.7","11.95","11.7","2.1","","2.3","    ","    ","    ","    "
"1162",="6219","富旺","櫃","10/12","","24.7","-0.25","-1","556","13.9","24.95","24.95","25.25","24.7","2.2","","2.3","    ","    ","    ","    "
"1163",="4995","晶達","櫃","10/12","","46.7","-0.1","-0.21","24","1.14","46.8","47","47","46.7","0.64","11.6","2.31","    ","    ","    ","    "
"1164",="3224","三顧","櫃","10/12","","43.85","-0.1","-0.23","25","1.1","43.95","44.1","44.1","43.65","1.02","","2.31","    ","    ","    ","    "
"1165",="6863","永道-KY","市","10/12","","154.5","+14","+9.96","777","119","140.5","150.5","154.5","149.5","3.56","","2.31","    ","    ","    ","    "
"1166",="1436","華友聯","市","10/12","","65.1","-1","-1.51","49","3.18","66.1","65.6","65.9","65.1","1.21","11.9","2.31","    ","    ","    ","    "
"1167",="5201","凱衛","櫃","10/12","","30.7","+0.05","+0.16","23","0.7","30.65","30.5","30.7","30.5","0.65","12.1","2.31","    ","    ","    ","    "
"1168",="6556","勝品","櫃","10/12","","104","+2","+1.96","213","21.5","102","100.5","104","98.6","5.29","10.5","2.31","    ","    ","    ","    "
"1169",="1229","聯華","市","10/12","","61.8","+0.2","+0.32","612","37.8","61.6","61.6","61.8","61.6","0.32","27.2","2.32","    ","    ","    ","    "
"1170",="4160","訊聯基因","櫃","10/12","","38.65","+0.85","+2.25","37","1.45","37.8","38.35","38.95","38.35","1.59","30.4","2.32","    ","    ","    ","    "
"1171",="6877","鏵友益","櫃","10/12","","38.9","-0.2","-0.51","31","1.2","39.1","39.1","39.5","38.9","1.53","45.8","2.33","    ","    ","    ","    "
"1172",="3004","豐達科","市","10/12","","90.8","-0.2","-0.22","353","32.1","91","91.8","91.8","90.5","1.43","19.3","2.33","    ","    ","    ","    "
"1173",="6667","信紘科","櫃","10/12","","69.3","-1.6","-2.26","407","28.2","70.9","69.5","69.7","68.8","1.27","12.2","2.33","    ","    ","    ","    "
"1174",="1752","南光","市","10/12","","54.7","+0.7","+1.3","168","9.19","54","54.3","54.9","53.9","1.85","13.1","2.34","    ","    ","    ","    "
"1175",="2947","振宇五金","櫃","10/12","","87.5","+1.2","+1.39","6","0.55","86.3","87.9","87.9","87.5","0.46","40.5","2.34","    ","    ","    ","    "
"1176",="8444","綠河-KY","櫃","10/12","","33.9","-0.25","-0.73","2","0.08","34.15","33.95","33.95","33.9","0.15","","2.34","    ","    ","    ","    "
"1177",="5457","宣德","櫃","10/12","","52","-0.7","-1.33","1,418","73.3","52.7","52.4","52.4","51","2.66","24.5","2.34","    ","    ","    ","    "
"1178",="3450","聯鈞","市","10/12","","61.6","-0.1","-0.16","10,854","675","61.7","62.4","63.6","61.3","3.73","6160","2.35","    ","    ","    ","    "
"1179",="6651","全宇昕","櫃","10/12","","72.5","+0.2","+0.28","27","1.98","72.3","73.3","73.3","72.1","1.66","10.5","2.35","    ","    ","    ","    "
"1180",="6143","振曜","櫃","10/12","","71.5","-0.2","-0.28","419","29.9","71.7","72.2","72.2","70.8","1.95","18.6","2.35","    ","    ","    ","    "
"1181",="2438","翔耀","市","10/12","","21.7","-0.4","-1.81","131","2.88","22.1","22","22.3","21.7","2.71","","2.36","    ","    ","    ","    "
"1182",="2233","宇隆","市","10/12","","127.5","+11.5","+9.91","4,420","547","116","117","127.5","117","9.05","15.2","2.36","    ","    ","    ","    "
"1183",="6205","詮欣","市","10/12","","68.7","+1.2","+1.78","674","46.4","67.5","67.5","70.1","67","4.59","19.5","2.37","    ","    ","    ","    "
"1184",="8114","振樺電","市","10/12","","108.5","-1","-0.91","288","31.5","109.5","109.5","110.5","108","2.28","13.4","2.37","    ","    ","    ","    "
"1185",="6514","芮特-KY","櫃","10/12","","48.25","-0.2","-0.41","17","0.82","48.45","48.15","48.9","48.15","1.55","13.3","2.37","    ","    ","    ","    "
"1186",="8299","群聯","櫃","10/12","","470","+3","+0.64","2,031","944","467","471.5","472.5","459.5","2.78","43.3","2.37","    ","    ","    ","    "
"1187",="8424","惠普","櫃","10/12","","67.3","-0.7","-1.03","11","0.77","68","67","67.3","67","0.44","14.1","2.37","    ","    ","    ","    "
"1188",="5878","台名","櫃","10/12","","48.55","0","0","3","0.13","48.5","48.55","48.55","48.55","0","24.2","2.38","    ","    ","    ","    "
"1189",="4175","杏一","櫃","10/12","","87.2","-0.8","-0.91","60","5.26","88","88.3","88.3","87.1","1.36","41.9","2.38","    ","    ","    ","    "
"1190",="3321","同泰","市","10/12","","16.3","+0.15","+0.93","33","0.52","16.15","16.05","16.3","16","1.86","","2.38","    ","    ","    ","    "
"1191",="6532","瑞耘","櫃","10/12","","60.8","+2.2","+3.75","143","8.59","58.6","59.3","60.8","59.3","2.56","14.4","2.38","    ","    ","    ","    "
"1192",="9918","欣天然","市","10/12","","40.8","+0.2","+0.49","8","0.32","40.6","40.6","40.8","40.6","0.49","24.7","2.38","    ","    ","    ","    "
"1193",="6859","伯特光","櫃","10/12","","120","-2","-1.64","44","5.29","122","121","121.5","119.5","1.64","21.3","2.38","    ","    ","    ","    "
"1194",="3051","力特","市","10/12","","32.6","+0.4","+1.24","6,851","224","32.2","32.3","33.7","31.7","6.21","31","2.39","    ","    ","    ","    "
"1195",="4128","中天","櫃","10/12","","48.75","-0.15","-0.31","620","30.1","48.9","48.9","49.05","48.35","1.43","","2.39","    ","    ","    ","    "
"1196",="2432","倚天酷碁-創","市","10/12","","41.95","+0.25","+0.6","7","0.3","41.7","41.5","41.95","41.5","1.08","","2.4","    ","    ","    ","    "
"1197",="4163","鐿鈦","櫃","10/12","","117","+0.5","+0.43","549","63.2","116.5","116.5","118.5","114","3.86","12.3","2.42","    ","    ","    ","    "
"1198",="5309","系統電","櫃","10/12","","34.4","+0.15","+0.44","503","17.3","34.25","34.3","34.6","34.2","1.17","19.1","2.42","    ","    ","    ","    "
"1199",="6442","光聖","市","10/12","","69.8","+2.1","+3.1","2,383","167","67.7","69","72","68.1","5.76","19.4","2.42","    ","    ","    ","    "
"1200",="6118","建達","櫃","10/12","","26.65","+0.65","+2.5","306","8.09","26","25.6","26.95","25.6","5.19","","2.43","    ","    ","    ","    "
"1201",="1597","直得","市","10/12","","64.9","+0.9","+1.41","49","3.16","64","63.8","64.9","63.5","2.19","21.4","2.43","    ","    ","    ","    "
"1202",="6510","精測","櫃","10/12","","556","+13","+2.39","176","98","543","544","560","544","2.95","44","2.43","    ","    ","    ","    "
"1203",="6426","統新","市","10/12","","72.4","+0.9","+1.26","329","23.9","71.5","72.2","73.4","71.6","2.52","","2.43","    ","    ","    ","    "
"1204",="2916","滿心","櫃","10/12","","45.2","-0.25","-0.55","22","0.99","45.45","45.4","45.45","44.9","1.21","9.56","2.43","    ","    ","    ","    "
"1205",="3406","玉晶光","市","10/12","","395","+9.5","+2.46","2,841","1,112","385.5","388.5","395.5","387.5","2.08","15.2","2.43","    ","    ","    ","    "
"1206",="3580","友威科","櫃","10/12","","51.7","+1","+1.97","114","5.87","50.7","50.9","52","50.8","2.37","9.57","2.44","    ","    ","    ","    "
"1207",="1707","葡萄王","市","10/12","","150.5","0","0","274","41.3","150.5","150.5","151.5","150","1","15.3","2.44","    ","    ","    ","    "
"1208",="5434","崇越","市","10/12","","168.5","+1","+0.6","282","47.2","167.5","168","168.5","166.5","1.19","10.7","2.44","    ","    ","    ","    "
"1209",="3147","大綜","櫃","10/12","","69.3","+0.9","+1.32","65","4.52","68.4","69","69.6","68.8","1.17","12","2.45","    ","    ","    ","    "
"1210",="1442","名軒","市","10/12","","38","0","0","746","28.2","38","38","38","37.5","1.32","18.4","2.45","    ","    ","    ","    "
"1211",="6485","點序","櫃","10/12","","104","+0.5","+0.48","1,060","110","103.5","104.5","105.5","102.5","2.9","20.2","2.45","    ","    ","    ","    "
"1212",="6695","芯鼎","市","10/12","","44.3","+3.3","+8.05","1,305","57.2","41","41.35","44.85","41.35","8.54","","2.45","    ","    ","    ","    "
"1213",="3588","通嘉","市","10/12","","67.8","+2.3","+3.51","1,006","68.1","65.5","66.4","68.6","66.4","3.36","","2.45","    ","    ","    ","    "
"1214",="3567","逸昌","櫃","10/12","","41","+0.25","+0.61","1,062","43","40.75","40.25","41.2","39.25","4.79","20.6","2.45","    ","    ","    ","    "
"1215",="3176","基亞","櫃","10/12","","33.5","-0.15","-0.45","74","2.48","33.65","33.7","33.85","33.4","1.34","","2.46","    ","    ","    ","    "
"1216",="8940","新天地","市","10/12","","23.8","+0.15","+0.63","111","2.64","23.65","23.85","24.05","23.5","2.33","20","2.46","    ","    ","    ","    "
"1217",="1256","鮮活果汁-KY","市","10/12","","260","-1","-0.38","9","2.45","261","261","261","260","0.38","16.3","2.46","    ","    ","    ","    "
"1218",="6719","力智","市","10/12","","245","-0.5","-0.2","583","144","245.5","249","249.5","244","2.24","56.8","2.46","    ","    ","    ","    "
"1219",="8093","保銳","櫃","10/12","","17.65","+0.2","+1.15","429","7.66","17.45","17.45","18.45","17","8.31","","2.46","    ","    ","    ","    "
"1220",="2063","世鎧","櫃","10/12","","50.8","-0.2","-0.39","29","1.48","51","51","51","50.7","0.59","10.7","2.46","    ","    ","    ","    "
"1221",="8284","三竹","櫃","10/12","","60.3","+0.2","+0.33","19","1.12","60.1","60.1","60.8","60.1","1.16","12.5","2.46","    ","    ","    ","    "
"1222",="6411","晶焱","櫃","10/12","","109.5","+3.5","+3.3","643","70.2","106","107.5","110.5","107.5","2.83","35.8","2.47","    ","    ","    ","    "
"1223",="6285","啟碁","市","10/12","","133","+5","+3.91","10,832","1,436","128","130","134.5","129.5","3.91","14.4","2.47","    ","    ","    ","    "
"1224",="6570","維田","櫃","10/12","","54.3","+0.1","+0.18","257","13.9","54.2","55.1","55.1","53.1","3.69","10.8","2.47","    ","    ","    ","    "
"1225",="6505","台塑化","市","10/12","","81.4","0","0","2,914","236","81.4","81.6","81.7","80.6","1.35","","2.47","    ","    ","    ","    "
"1226",="4142","國光生","市","10/12","","33.25","-0.6","-1.77","1,132","37.6","33.85","33.55","33.7","33.05","1.92","","2.48","    ","    ","    ","    "
"1227",="2412","中華電","市","10/12","","116.5","0","0","6,193","720","116.5","117","117","116","0.86","24.2","2.48","    ","    ","    ","    "
"1228",="3672","康聯訊","櫃","10/12","","27.25","+0.8","+3.02","54","1.47","26.45","26.5","27.7","26.5","4.54","","2.48","    ","    ","    ","    "
"1229",="6584","南俊國際","櫃","10/12","","71.7","-0.1","-0.14","62","4.41","71.8","71.5","71.8","70.2","2.23","512","2.49","    ","    ","    ","    "
