"排名","代號","名稱","成交","財報季度","現金(%)","應收帳款(%)","存貨(%)","速動資產(%)","流動資產(%)","投資(%)","固定資產(%)","無形資產(%)","其他資產(%)","流動負債(%)","長期負債(%)","其他負債(%)","負債總額(%)","股東權益(%)","每股淨值(元)","財報評分"
"1631",="1324","地球","11.7","23Q2","23.3","14.6","15.7","52.3","69.6","1.72","27.2","0.05","0.81","18.3","","1.01","19.4","80.6","12.62","55"
"1632",="6612","奈米醫材","137","23Q2","21.6","13.1","8.64","43.2","55.2","10.2","8.37","9.89","5.78","9.41","0","","18.9","81.1","27.02","68"
"1633",="6661","威健生技","23.4","23Q2","22.8","9.1","10.6","43","54.5","6.65","30.2","0.11","2.18","21.3","16.7","0.14","42","58","12.9","51"
"1634",="3434","哲固","31.2","23Q2","16.1","31.7","28.7","50.5","82.9","","12.3","0.11","0.27","39.8","","2.76","42.7","57.3","12.41","36"
"1635",="6457","紘康","45.2","23Q2","12.3","11.6","43.3","24.7","70.9","0.46","18.7","1.89","1.73","16.5","","0.77","19.6","80.4","23.7","36"
"1636",="7556","意德士","102.5","23Q2","41.6","8.71","6.68","50.7","59.5","17.9","17.9","0","4.07","20.4","","0.06","20.7","79.3","36.99","72"
"1637",="8477","創業家","14.4","23Q2","43.2","3.93","0.55","77.3","81.4","8.23","0.91","0.29","0.97","41.2","","","44.4","55.6","8.65","40"
"1638",="4741","泓瀚","35.25","23Q2","28.8","7.69","9.67","36.5","47.3","","51.9","","0.27","19.3","0","0.03","19.3","80.7","27.38","57"
"1639",="5878","台名","48.5","23Q2","10.3","9.98","","46.4","46.7","25","5.93","9.43","1.72","18.3","","6.79","29.8","70.2","20.41","50"
"1640",="3164","景岳","23.3","23Q2","8.72","3.06","4.09","25.7","30.8","1.85","60.8","0.01","0.97","10.8","","0.14","13.1","86.9","14.88","57"
"1641",="4569","六方科-KY","91","23Q1","29.5","11","11.4","44.1","57","","42.1","0.18","0.81","4.68","","3.66","8.33","91.7","85.71","55"
"1642",="3191","和進","13.85","23Q2","47.7","9.81","6.31","57.5","67","","7.41","0","3.51","19.2","3.81","0.16","42.6","57.4","3.28","39"
"1643",="5704","老爺知","52","23Q2","31.8","0.9","0.27","49.5","52.5","6.91","39.9","","0.15","28.1","","0.76","29","71","13.41","81"
"1644",="8097","常珵","50.2","23Q2","65.6","7.84","0.22","73.5","74.3","20.7","3.93","0.1","0.69","10.9","0","0.24","11.2","88.8","24.58","55"
"1645",="3094","聯傑","31.5","23Q2","62.7","2.11","3.13","64.8","68.1","13.4","10.3","0.08","0.49","10.5","","0.56","17.2","82.8","12.33","72"
"1646",="5272","笙科","24.75","23Q2","9.47","3.05","16.3","17.5","34.2","29.2","33.3","1.9","0.13","7.98","7.27","","16.1","83.9","19.84","45"
"1647",="6735","美達科技","51.1","23Q2","30.5","9.41","21.5","39.9","61.7","","36.7","0.12","0.17","18.3","0","0.04","18.7","81.3","22.82","45"
"1648",="6276","安鈦克","42.8","23Q2","39.9","33.2","11.1","79.2","92.4","","3.33","0","1","33.9","","0.22","34.8","65.2","12.39","57"
"1649",="5355","佳總","7.31","23Q2","17.6","8.95","5.64","62.7","68.6","0.02","27.9","0.18","0.51","11.1","1.59","1.19","15","85","7.1","43"
"1650",="3632","研勤","14.9","23Q2","21.1","9.72","8.16","30.9","42.1","12.7","19","0","4.35","27.5","17.3","5.01","54.9","45.1","3.63","51"
"1651",="6902","走著瞧-創","171.5","23Q2","49.6","30.4","0","82.4","90.4","1.65","1.32","5.09","0.5","44","1.3","","45.4","54.6","8.02","53"
"1652",="6426","統新","67.8","23Q2","23","4.59","9.83","51.6","62.8","0","28.9","","1.55","12.5","","0.02","15","85","29.78","45"
"1653",="2434","統懋","30.4","23Q2","12","4.86","1.88","24.1","27.2","0","54.5","0","17.4","16.9","4.77","","29.7","70.3","12.91","34"
"1654",="5301","寶得利","13.2","23Q2","5.21","2.55","72.8","7.75","82.7","0.2","8.83","0.09","0.97","12.4","3.08","0.33","21.7","78.3","5.02","34"
"1655",="4903","聯光通","16.9","23Q2","48.9","4.62","7.26","64.6","86.7","3.5","6.28","0.45","1.55","15.9","0","0.01","16.9","83.1","8.91","45"
"1656",="1783","和康生","57.8","23Q2","26.7","7.05","5.72","34.4","41.2","29.7","28.4","0.05","0.29","12.9","","0","12.9","87.1","15.54","81"
"1657",="6588","東典光電","29.4","23Q2","18.3","2.48","9.4","20.8","30.6","1.02","66","","0.2","8.13","12.1","0.32","20.6","79.4","28.17","40"
"1658",="6130","星寶國際","32","23Q2","19.9","5.87","1.6","28.5","38.3","32","16.8","7.62","1.59","8.3","6.05","0","16.9","83.1","17.93","66"
"1659",="6535","順藥","60.1","23Q2","17.9","1.09","5.59","54.9","65.1","33.5","0.21","1.04","0.02","10.4","","","10.4","89.6","9.97","49"
"1660",="4432","銘旺實","24.4","23Q2","40","16.9","15.1","61.7","78.7","","17.3","0","0.41","11.6","","0","12.8","87.2","25.5","55"
"1661",="6241","易通展","13.25","23Q2","25.1","38.2","28.4","63.2","94.2","","4.7","0.41","0.09","34.3","0","","34.4","65.6","7.35","25"
"1662",="4406","新昕纖","10.3","23Q2","4.89","5.59","15.8","12.8","42.7","28.6","27.7","","0.58","16.5","","0","21.6","78.4","13.03","38"
"1663",="8067","志旭","14.6","23Q2","6.44","6.72","31.5","29.8","66.7","6.22","25.2","","0.33","43.1","4.73","2.27","50.1","49.9","8.9","43"
"1664",="8080","永利聯合","10.5","23Q2","10.9","15.1","0.91","26.1","64.7","27.5","4.16","0.01","3.57","49.5","","0.07","49.5","50.5","8.14","45"
"1665",="6712","長聖","188.5","23Q2","44.3","3.8","4.1","65.4","70.3","24.1","3.26","0.56","0.48","8.7","","0.04","9.19","90.8","24.29","89"
"1666",="1470","大統新創","19.7","23Q2","20.2","5.33","11.1","46.9","59.4","3.06","35","0.01","1.88","15.1","","","15.8","84.2","11.43","64"
"1667",="6615","慧智","40.35","23Q2","17.6","6.93","5.43","30.4","38.4","42.4","7.92","0.93","1.14","15.5","","","22.8","77.2","28.77","51"
"1668",="4127","天良","13.85","23Q2","18.7","11.8","14.4","30.5","47.6","","50.5","0.03","0.77","24.7","","2.26","27.1","72.9","10.64","52"
"1669",="6199","天品","17.65","23Q2","14.9","1.99","40.6","27.4","80.2","16.7","0.82","0.22","1.57","17.5","","0.35","19.3","80.7","12.12","45"
"1670",="4971","IET-KY","56","23Q1","7.28","5.65","13.3","19.7","33.4","","65.5","0.01","0.84","9.29","","","9.83","90.2","44.65","50"
"1671",="4192","杏國","49.5","23Q2","59.7","0.48","4.48","61.9","78.9","3.85","0.85","14.6","0.01","47.3","","","47.3","52.7","6.44","47"
"1672",="4706","大恭","21.25","23Q2","14.9","16.3","36","51.3","88.2","0.34","9.71","","0.13","10","","0.93","11.1","88.9","17.93","38"
"1673",="4909","新復興","23.35","23Q2","27.5","7.27","3.99","78.7","83","3.97","11.4","0.02","0.1","5.95","","0.67","7.02","93","25.15","53"
"1674",="4538","大詠城","19.95","23Q2","16.7","12.5","4.79","41.6","49.1","5.51","43.8","0.03","0.65","10.1","6.87","0.23","17.4","82.6","15.44","68"
"1675",="6174","安碁","23.45","23Q2","11.8","14","32.2","26.6","60.5","7.82","27.4","0.31","0.63","17.8","1.5","","22.3","77.7","12.27","49"
"1676",="8024","佑華","20.6","23Q2","50.8","6.29","6.97","71.9","79.2","","16.2","0.86","3.34","20","","2.31","22.3","77.7","13.53","45"
"1677",="6210","慶生","31.55","23Q2","9.54","10.3","5.21","54.9","60.2","","36.8","0.1","0.16","18","","2.18","20.1","79.9","19.55","30"
"1678",="3257","虹冠電","81.1","23Q2","36.3","10.5","19.4","46.7","73","7.39","10.9","0.06","4.28","9.02","","0.03","10.2","89.8","18.89","79"
"1679",="6865","偉康科技","68.6","23Q2","8.91","9.77","","53.3","74.3","2.28","0.8","0.52","1.66","14.8","","0.11","32.3","67.7","24.7","52"
"1680",="6747","亨泰光","200.5","23Q2","31.9","7.62","8.4","39.5","49.3","17.7","23.1","0.77","6.81","10.2","1.14","0.05","12.9","87.1","47.08","77"
"1681",="8423","保綠-KY","23.25","23Q1","22.7","8.79","4.65","31.5","39.2","","54.7","0.12","0.54","14.3","15.6","","31.1","68.9","14.89","48"
"1682",="1570","力肯","19.8","23Q2","15.1","8.29","22.4","49.2","72.8","7.6","17.1","0.07","0.34","13.3","","0.33","15.7","84.3","17.37","55"
"1683",="6517","保勝光學","82.9","23Q2","30.9","11","15.4","64.6","82.1","","9.66","0.07","6.74","19.9","0","1.43","23.2","76.8","17.74","73"
"1684",="4131","晶宇","23.8","23Q2","56.9","7.36","12","65.3","78.4","8.19","8.6","0.52","0.61","23.8","","0.12","29.7","70.3","9.93","38"
"1685",="3567","逸昌","41.8","23Q2","14.8","15.4","","32.2","33","1.62","63.9","","0.86","18.1","2.9","1.01","22.3","77.7","16.71","70"
"1686",="1538","正峰","9.6","23Q2","25.6","8.26","15.5","70.8","88.4","0","3.94","0.02","1.67","28.8","2.24","6.32","39.7","60.3","3.23","49"
"1687",="6233","旺玖","23.7","23Q2","39.9","3.48","7.29","45.3","53.5","34.2","7.36","0.22","0.98","9.56","","0.23","12.6","87.4","14.06","47"
"1688",="1337","再生-KY","7.39","23Q1","22.3","2.05","2.73","51","53.9","8.34","25","","0.69","1.93","","","3.2","96.8","17.96","45"
"1689",="6542","隆中","57.5","23Q2","71","9.47","0.35","85.2","87.8","","0.16","0.31","0.31","14.9","","","16.1","83.9","17.26","73"
"1690",="3623","富晶通","16.75","23Q2","13.4","11.7","8.53","58","67","17.6","3.34","0.01","1.18","21.3","","","28.9","71.1","13.21","45"
"1691",="2491","吉祥全","14.15","23Q2","12","7.75","26.2","62.7","89.8","3.85","2.42","0.81","1.77","9.94","0","0.6","11.2","88.8","9.89","55"
"1692",="6419","京晨科","35.85","23Q2","21.4","3.18","3.21","76.6","84.8","0","0.94","0.13","2.36","20.8","","0.59","30.9","69.1","25.86","64"
"1693",="6228","全譜","12","23Q2","9.1","2.85","11.8","16","28.4","4.89","61.1","0.01","0.08","25.1","13","0.06","38.6","61.4","5.36","40"
"1694",="1340","勝悅-KY","12.45","23Q1","21.7","2.58","0.56","39.3","43.8","27.4","15.6","","0","3.17","","","3.17","96.8","29.82","43"
"1695",="4972","湯石照明","28.1","23Q2","18","7.59","11.7","60.6","73.9","3.21","17.3","0.68","0.48","10.6","","0.84","12.4","87.6","26.76","49"
"1696",="6242","立康","56.7","23Q2","16.3","1.19","6.08","42.3","49.1","13.3","37.4","0.19","0.06","20.3","0","0","20.3","79.7","24.91","77"
"1697",="8277","商丞","11.25","23Q2","23","7.16","13","32.4","46.3","6.45","38","3.55","3.47","8.31","0","9.85","20.1","79.9","6.08","40"
"1698",="8432","東生華","45.6","23Q2","48","9.05","5.82","63","78.8","16.3","1.99","1.06","1.1","11.9","0","0","12.1","87.9","27.86","66"
"1699",="4413","飛寶企業","15.85","23Q2","37.2","17.9","11.6","55.1","72","","27.5","0.33","0.09","13","17","","30","70","10.97","48"
"1700",="4160","創源","47.8","23Q2","17.3","18.7","6.16","79.7","87.3","0.12","3.6","4.15","0.37","23.6","","","26.3","73.7","16.66","62"
"1701",="4133","亞諾法","32.15","23Q2","30","9.7","28.2","39.7","68.6","0.04","18.5","4.71","0.66","9.54","","0.03","10.2","89.8","20.93","66"
"1702",="6265","方土昶","10.05","23Q2","14.9","11.1","20.4","58.2","80.9","9.08","6.27","0.07","1.53","9.02","","0.18","9.95","90.1","11.02","43"
"1703",="1732","毛寶","25.25","23Q2","16.7","16.1","15.1","44.9","62","0.02","31.3","0.09","1.9","18.2","","0","23","77","11.33","45"
"1704",="4130","健亞","26.6","23Q2","11.2","6.85","8.14","39.2","48","26.9","24.3","0.13","0.62","7.96","","0.73","8.7","91.3","13.56","64"
"1705",="1325","恆大","22.35","23Q2","36.6","2.37","3.48","55.3","59.2","2.25","38.2","","0.06","2.84","","0.26","4.72","95.3","32.24","57"
"1706",="6662","樂斯科","31.25","23Q2","24.2","8.9","2.11","43.2","49.6","15","33","0.07","1.1","14.8","9.23","0","24.2","75.8","17.18","62"
"1707",="4923","力士","40.25","23Q2","31","17.6","25","48.6","79.5","","3.08","0.58","14.9","13.8","","1.45","16.1","83.9","22.02","36"
"1708",="2901","欣欣","25.5","23Q2","43.3","0.47","0.33","44.6","45.2","15.2","38.1","","0.61","6.82","","2.51","13.8","86.2","11.83","66"
"1709",="6767","台微醫","41.95","23Q2","11.7","11.4","9.91","45.6","57.1","7.13","25.2","5.68","2.25","13.6","10.2","0.06","26.1","73.9","13.33","57"
"1710",="1471","首利","15.75","23Q2","10.9","5","2.72","78","83.4","12","2.64","","1.31","5.96","","2.27","8.29","91.7","9.6","47"
"1711",="8409","商之器","27.55","23Q2","29.2","6.24","0.53","38.3","40.1","2.36","43.2","0.1","8.29","29","0.76","1.35","31.8","68.2","8.95","45"
"1712",="3083","網龍","43.75","23Q2","21.5","4.75","","26.2","65.1","31","0.14","","2.16","9.02","","0.11","9.8","90.2","13.6","55"
"1713",="2939","凱羿-KY","28.45","23Q1","55.5","17.7","2.49","87.4","92.2","","0.47","0.04","3.88","10.7","","","12.4","87.6","20.14","48"
"1714",="6204","艾華","74.9","23Q2","68.1","7.28","4.65","75.4","80.5","0","14.5","0.29","1.56","11.5","","","16.1","83.9","29.15","79"
"1715",="6259","百徽","19.45","23Q2","41.2","37.3","6.11","79.8","86.4","4.53","1.3","6.27","0.14","23.5","3.76","0.06","28.5","71.5","15.31","53"
"1716",="6695","芯鼎","39","23Q2","55.8","9.32","25.6","65.1","92.2","1.62","1.51","2.88","0.85","5.47","0","1.25","6.98","93","18.06","57"
"1717",="6237","驊訊","36.1","23Q2","26.6","2.38","4.44","35.5","40.7","43.7","14.7","0.4","0.35","5.95","","1.15","7.15","92.8","20.84","53"
"1718",="3288","點晶","22.35","23Q2","5.46","13.9","53.3","19.4","76.3","","0.88","","1.23","34.3","0","","53.1","46.9","6.79","30"
"1719",="5344","立衛","17","23Q2","12","13.9","0.26","42.7","44","4.23","42.1","","0.13","11.1","","0.17","18.6","81.4","6.11","40"
"1720",="5460","同協","13.6","23Q2","19.6","10.2","4.67","58.3","63.3","2.25","31.1","0.04","0.12","9.26","","0.89","13.3","86.7","12.13","47"
"1721",="6530","創威","28.05","23Q2","58.1","10","8.06","68.1","95.3","","2.71","0.25","0.34","19.8","","0","19.9","80.1","12.9","66"
"1722",="6482","弘煜科","42.4","23Q2","67.7","16.4","","84.1","84.2","0.04","14.8","0.02","0.14","21.9","3.96","","25.9","74.1","16.14","66"
"1723",="6169","昱泉","20.95","23Q2","10.2","1.04","","12.4","12.8","84.8","0.16","0.17","0.44","3.09","17.1","0.4","24.8","75.2","13.88","34"
"1724",="4946","辣椒","30","23Q2","55.9","2.66","0.97","63","74.7","1.94","1.79","15.6","0.4","50.1","3.57","0.01","56.2","43.8","5.05","32"
"1725",="3228","金麗科","105","23Q2","9.9","5.7","21","18.7","41.4","2.62","23.1","26.4","0.51","13","","","13.7","86.3","9.83","45"
"1726",="3205","佰研","45.45","23Q2","34.1","7.27","5.45","41.4","62.1","16.8","19.2","0.01","1.25","18.1","","0.82","19.2","80.8","13.06","45"
"1727",="4503","金雨","61.6","23Q2","34.6","5.83","7.57","45.2","54.7","0.09","32.2","","3.2","6.74","1.86","0.18","10.2","89.8","15.2","43"
"1728",="1591","駿吉-KY","41.05","23Q1","27.2","2.03","17.9","29.2","51.3","","46.1","","2.66","14.5","0","0.04","17.6","82.4","14.12","34"
"1729",="3067","全域","41.75","23Q2","76.4","0.85","8.49","77.3","87.1","","12.4","","0.11","20.3","7.91","","28.7","71.3","12.58","57"
"1730",="3085","新零售","18.45","23Q2","21.1","10.3","3.85","42.1","47.9","0","37.1","6.96","4.56","37.3","","","40","60","5.21","38"
"1731",="3555","重鵬","38.5","23Q2","22","15.8","0.99","98","99.4","","0.33","0","0.23","29.1","6","","35.1","64.9","7","39"
"1732",="4530","宏易","6","23Q2","21.7","2.78","3.39","32.5","36.6","7.42","26.4","13.3","0.88","13.1","4.55","0.21","30","70","4.28","47"
"1733",="5201","凱衛","30.85","23Q2","19.7","7.26","0.4","93.2","95.2","1.06","1.43","","1.12","18","","1.07","19.1","80.9","13.27","83"
"1734",="5432","新門","48.1","23Q2","24","11.6","15","58.3","73.6","25.1","0","","0.31","19.8","","","20.4","79.6","17.77","49"
"1735",="6649","台生材","33.7","23Q2","25.9","0.08","4.04","47.2","52.1","0.01","38.4","0.26","0.94","4.76","","","12.7","87.3","15.33","68"
"1736",="8440","綠電","37.2","23Q2","19.9","10.9","17.2","33.4","51","","46.1","0","1.3","10.4","","1.64","12.4","87.6","15.76","52"
"1737",="4157","太景*-KY","15.05","23Q1","24.8","2.55","1.58","88.5","91.2","1.99","2.02","1.15","0.62","6.69","0.04","0.41","8.39","91.6","1.28","55"
"1738",="5211","蒙恬","22.95","23Q2","18.6","2.47","6.14","60.6","68.8","4.39","18.3","0.8","0.13","10.9","","5.01","16.1","83.9","12.91","49"
"1739",="6733","博晟生醫","37.25","23Q2","32.4","1.34","1.45","71.9","76.6","0.89","3.3","17.6","0.42","2.46","0.22","","7.16","92.8","8.26","55"
"1740",="9949","琉園","13.2","23Q2","10.9","4.3","36.8","23.3","60.4","0","25","0","3.24","13","3.21","0.55","17.2","82.8","8.66","43"
"1741",="6560","欣普羅","30.55","23Q2","24.9","4.99","11.9","55.7","67.7","30.1","0.09","0.04","0.26","11.4","","2.65","14.5","85.5","17.92","45"
"1742",="8047","星雲","11.2","23Q2","16.1","9.32","27.6","25.5","75.7","","16.3","0.41","2.33","15.1","","","15.1","84.9","10.61","41"
"1743",="4108","懷特","20","23Q2","2.36","1.35","7.06","54.8","63.6","22.2","9.79","3.26","0.15","2.42","","0.21","3.28","96.7","9.83","47"
"1744",="5251","天鉞電","18.55","23Q2","39.4","2.81","9.16","66.4","78.2","4.66","8.32","0.09","0.2","12.5","","1.72","15.6","84.4","12.39","53"
"1745",="4109","加捷生醫","13.55","23Q2","17.1","1.59","2.52","24.8","28.7","17.4","45.3","2.05","0.77","7.12","","0.55","7.75","92.3","9.91","51"
"1746",="6708","天擎","44.5","23Q2","75.7","5.62","8.92","83.9","94.9","","0.27","0.34","2.08","12.1","0","0.94","14.8","85.2","14.79","52"
"1747",="5348","系通","14.5","23Q2","28.7","9.26","30.3","38","83.8","0.39","1.46","2.18","4.83","29.4","","0.26","31.6","68.4","5.02","51"
"1748",="3373","熱映","19.2","23Q2","16.9","4.5","52.4","22.7","78.3","3.82","12.5","0.96","0.46","6.91","","0.16","7.08","92.9","21.92","43"
"1749",="9902","台火","11.75","23Q2","11.8","0.41","11.7","26.7","47.2","40.1","8.36","","4.26","2.77","","0.34","5.38","94.6","12.6","51"
"1750",="2924","宏太-KY","28.65","23Q1","21.9","0.8","2.41","22.7","56","0","39.2","3.31","0.56","27","","0.42","28.3","71.7","5.42","45"
"1751",="5314","世紀","28.55","23Q2","15","1.02","","18.4","21.6","51.3","19.2","0.05","0.84","7.55","16.5","4.68","34.8","65.2","8.49","27"
"1752",="5487","通泰","26.1","23Q2","38.5","5.93","9.83","65.9","79.5","","17.6","0.9","1.88","4.8","","2.48","10","90","22.64","48"
"1753",="6405","悅城","24.3","23Q2","53.5","3.14","0.14","56.6","57.1","6.09","36","","0.42","2.23","0","0.04","2.34","97.7","38.36","47"
"1754",="5398","慕康生醫","13.55","23Q2","16.7","9.32","11.7","34","46.3","27.6","2.65","8.57","14.5","9.85","","0.05","10.2","89.8","10.75","40"
"1755",="2443","昶虹","3.4","23Q2","78.3","0.25","0","78.5","82.4","7.89","5.89","","0.13","8.04","","0.01","10.1","89.9","3.36","77"
"1756",="2438","翔耀","22.75","23Q2","19.4","4.76","2","24.1","39.5","3.21","35.4","0.09","1.2","4.23","0","","6.96","93","9.21","47"
"1757",="5202","力新","15.65","23Q2","42.8","1.54","1.63","79.3","82.3","8.84","5.53","0.08","1.96","4.75","","0.36","5.5","94.5","10.96","62"
"1758",="4945","陞達科技","61.1","23Q2","17.3","14.8","17.6","74.9","93.4","1.49","0.94","1.47","1.17","6.9","","0.14","7.97","92","21.13","74"
"1759",="6101","寬魚國際","40.35","23Q2","23.8","3.77","","55.3","56.8","16.2","17.1","6.61","3.3","4.5","","","4.57","95.4","9.62","64"
"1760",="6144","得利影","14.2","23Q2","36.8","3.84","10.6","68.3","81.5","3.08","8.43","4.49","0.4","11.2","","0.83","12.7","87.3","8.95","51"
"1761",="4911","德英","62","23Q2","4.88","1.12","3.15","26.5","29.9","","48.2","17.4","0.64","6.43","","","6.43","93.6","12.98","75"
"1762",="5310","天剛","26.6","23Q2","24","1.37","1.59","77.3","82.2","","0.22","1.13","15","13.2","5.1","","19.1","80.9","7.1","64"
"1763",="4950","牧東","12","23Q2","18.7","17.7","14.8","36.4","55.5","","14.7","0.62","22.4","12.9","","","23.7","76.3","3.26","23"
"1764",="2740","天蔥","38.5","23Q2","67.3","3.49","1.05","70.8","76.8","0.89","10.7","0.38","3.15","15.7","0","0.02","20.9","79.1","7.7","51"
"1765",="6198","瑞築","30.75","23Q2","23","1.21","63.2","24.2","88.5","1.71","2.47","2.37","0.2","7.64","","0.01","8.02","92","23.72","91"
"1766",="6512","啟發電","20.7","23Q2","46.9","11.5","20","58.4","79.1","","19.3","0.09","0.25","10","","","10","90","16","36"
"1767",="6657","華安","66.3","23Q2","26.4","0.12","0.08","85.9","87.8","","7.42","3.44","0.6","4.45","","","4.7","95.3","11.91","52"
"1768",="3086","華義","66.6","23Q2","34.8","5.85","0.04","69.9","71.8","6.27","17","2.35","0.82","11.6","","0.06","12","88","13.85","66"
"1769",="3054","立萬利","20.2","23Q2","31","1.41","3.16","46.6","50.6","47.3","0.04","0.08","1.84","3.66","","0.14","4.21","95.8","9.79","66"
"1770",="6103","合邦","40.6","23Q2","50.4","11.6","13.5","72.6","90.1","5.49","4.08","0","0.16","21.5","0","0.33","21.9","78.1","8.99","40"
"1771",="3629","地心引力","39.8","23Q2","75.3","7.47","","82.7","84.4","0","6.13","1.29","1.54","18.4","0","","20.8","79.2","3.74","45"
"1772",="6841","長佳智能","103","23Q2","19.1","0.44","0.03","74.5","74.8","19","1.22","1.62","1.5","1.01","","0.43","1.44","98.6","21.13","60"
