"排名","代號","名稱","股價日期","成交","漲跌價","漲跌幅","EPS平均","EPS合計","股利平均","股利合計","2012發放年度","2013發放年度","2014發放年度","2015發放年度","2016發放年度","2017發放年度","2018發放年度","2019發放年度","2020發放年度","2021發放年度","2022發放年度","2023發放年度"
"1757",="2465","麗臺","12/25","66.9","-1.6","-2.34","-0.21","-2.48","0.08","1","0","0","0","0","0","0","0","0","0","0","1","0"
"1758",="2485","兆赫","12/25","21.6","-0.3","-1.37","1.02","12.18","0.89","10.7","2","1.3","1.6","1.5","2","1.4","0.4","0.5","0","0","0","0"
"1759",="2489","瑞軒","12/25","12.65","-0.05","-0.39","1.04","12.44","1.06","12.69","2","2.49","2.21","1.6","1.8","1.7","0","0","0","0.14","0.75","0"
"1760",="2491","吉祥全","12/25","13.8","+0.1","+0.73","-0.52","-6.22","0.04","0.5","0","0","0","0","0","0","0","0","0","0.4","0.1","0"
"1761",="2498","宏達電","12/25","52","+0.8","+1.56","2.47","29.69","3.56","42.76","40","2","0","0.38","0","0","0","0.38","0","0","0","0"
"1762",="2505","國揚","12/25","22.4","0","0","1.37","16.45","0.49","5.89","0.3","0.29","0.4","0.1","0.4","0","0.25","0.5","1.65","2","0","0"
"1763",="2509","全坤建","12/25","16.85","+0.15","+0.9","2","23.96","0.93","11.2","2","1","1.5","1.2","1.6","1.2","0.4","0.6","0.2","1.5","0","0"
"1764",="2514","龍邦","12/25","15.85","+0.05","+0.32","1.22","14.62","0.16","1.96","0","0.2","0.4","0.3","0.21","0.35","0.25","0.25","0","0","0","0"
"1765",="2516","新建","12/25","13.3","-0.5","-3.62","-0.42","-5.05","0.13","1.56","0.3","0.31","0.1","0.3","0.3","0.25","0","0","0","0","0","0"
"1766",="2524","京城","12/25","31.7","+0.1","+0.32","2.85","34.23","0.27","3.3","0.5","0","0","0.8","0","0","2","0","0","0","0","0"
"1767",="2530","華建","12/25","34.6","-0.05","-0.14","0.31","3.75","0.31","3.66","0.3","0.15","0","0","1.6","0.8","0","0.3","0.1","0","0","0.41"
"1768",="2537","聯上發","12/25","8.99","-0.01","-0.11","0.98","11.72","0.24","2.9","0","0","0.2","0.2","0.8","0.4","0","0","0","0.4","0.9","0"
"1769",="2547","日勝生","12/25","9.97","+0.02","+0.2","0.88","10.55","0.52","6.22","1.2","0.8","1","1","0","0","0","0.8","0.61","0.62","0.2","0"
"1770",="2601","益航","12/25","8.81","-0.22","-2.44","-0.06","-0.75","0.13","1.5","0.5","0.25","0","0.25","0","0","0","0.1","0.4","0","0","0"
"1771",="2611","志信","12/25","16.2","-0.9","-5.26","0.38","4.58","0.23","2.78","0","0.5","0.41","0.2","0.15","0","0.1","0.41","0","0","1","0"
"1772",="2614","東森","12/25","22.15","-0.4","-1.77","-0.6","-7.16","0.36","4.3","0","0","0.5","0","0","0","0","1","1","0.8","1","0"
"1773",="2705","六福","12/25","17.95","0","0","-1.1","-13.19","0.02","0.22","0","0","0","0.17","0.05","0","0","0","0","0","0","0"
"1774",="2707","晶華","12/25","217","+0.5","+0.23","10.31","123.7","9.02","108.2","10.85","8.79","8.27","9.51","8.87","8.17","6.91","17.14","3.92","4.39","12.39","9.01"
"1775",="2718","晶悅","12/25","52.9","+0.3","+0.57","0.15","1.76","0.37","4.4","1.5","1","0","0.5","0.7","0.5","0.2","0","0","0","0","0"
"1776",="2719","燦星旅","12/25","61.1","-0.4","-0.65","-1.42","-17.04","0.23","2.73","0.1","0.35","1.56","0.72","0","0","0","0","0","0","0","0"
"1777",="2724","富驛-KY","12/25","13.55","0","0","-2.36","-25.91","0.04","0.5","0","0.5","0","0","0","0","0","0","0","0","0","0"
"1778",="2726","雅茗-KY","12/25","28.15","+0.1","+0.36","1.56","17.17","1.81","19.93","","2","1.5","2","1.5","2.95","3.99","2.98","2.5","0.5","0","0"
"1779",="2731","雄獅","12/25","138","+1.5","+1.1","1.51","18.07","2.48","29.8","0.2","1.8","4","4.2","4.6","4","5.2","3.8","2","0","0","0"
"1780",="2732","六角","12/25","116.5","-0.5","-0.43","6.19","68.06","4.39","48.27","","1","3","4","3.97","4.92","3.94","4.38","8.45","2.98","4.34","7.28"
"1781",="2734","易飛網","12/25","42.95","-0.1","-0.23","-0.82","-8.97","0.23","2.5","","0.6","1","0.4","0.5","0","0","0","0","0","0","0"
"1782",="2736","富野","12/25","27.45","-0.2","-0.72","1.2","11.99","0.42","4.2","","","0.5","0.5","2.5","0.3","0.1","0.1","0","0.2","0","0"
"1783",="2739","寒舍","12/25","58.6","+0.7","+1.21","-0.22","-1.95","1.08","9.7","","","","2.2","2.3","2.2","1","1","1","0","0","0"
"1784",="2740","天蔥","12/25","39.3","-0.7","-1.75","-1.14","-11.44","0.71","7.13","","","2.59","3.06","1.47","0","0","0","0","0","0","0"
"1785",="2743","山富","12/25","123.5","+0.5","+0.41","0.54","4.82","0.52","4.7","","","","0.1","1.8","0","1.2","0.8","0.8","0","0","0"
"1786",="2745","五福","12/25","79.4","+0.2","+0.25","0.15","1.33","0.7","6.31","","","","1.15","2.5","0.3","1.76","0.3","0.3","0","0","0"
"1787",="2756","聯發國際","12/25","88.8","+1.2","+1.37","6.49","25.96","3.84","19.19","","","","","","","","3.7","4.8","2.19","4","4.5"
"1788",="2816","旺旺保","12/25","37.3","-0.55","-1.45","1.56","18.72","0.46","5.54","0","0","0","1.16","0.1","0","0.7","0.9","0.88","0.8","1","0"
"1789",="2836","高雄銀","12/25","12.25","-0.05","-0.41","0.6","6.62","0.16","1.79","0","0.02","0.02","0.03","0.03","0.6","0.13","0.11","","0.45","0.4","0"
"1790",="2851","中再保","12/25","22.85","-0.15","-0.65","1.64","19.69","0.83","10","0","0.5","1.2","1.2","0.7","0.5","1","0.9","0.9","1.3","1.8","0"
"1791",="2867","三商壽","12/25","5.04","-0.01","-0.2","0.84","10.04","0.02","0.3","0","0","0","0.3","0","0","0","0","0","0","0","0"
"1792",="2883","開發金","12/25","12.3","+0.05","+0.41","0.78","9.37","0.44","5.23","0","0.18","0.4","0.6","0.5","0.5","0.6","0.3","0.6","0.55","1","0"
"1793","2883B","開發金乙特","12/25","7.08","0","0","","","0","0","","","","","","","","","","","0","0"
"1794",="2888","新光金","12/25","8.69","0","0","0.93","11.13","0.18","2.12","0","0.03","0.06","0.1","0","0.2","0.34","0.2","0.39","0.4","0.4","0"
"1795","2888A","新光金甲特","12/25","29.1","-0.1","-0.34","","","0.97","3.87","","","","","","","","","0.45","1.71","1.71","0"
"1796","2888B","新光金乙特","12/25","29.05","-0.1","-0.34","","","0.8","2.4","","","","","","","","","","0.6","1.8","0"
"1797",="2889","國票金","12/25","11.55","0","0","0.76","9.06","0.41","4.86","0.3","0.18","0.23","0.29","0.26","0.55","0.65","0.45","0.65","0.65","0.65","0"
"1798",="2905","三商","12/25","13.55","-0.05","-0.37","1.45","17.46","0.69","8.3","0.4","1","0.7","0.6","0.6","0.7","0.8","0.5","1","1","1","0"
"1799",="2910","統領","12/25","28.35","+0.05","+0.18","0.58","6.94","0.47","5.6","1","1","0.7","0.7","0","0.5","0","0","0.7","0.5","0.5","0"
"1800",="2911","麗嬰房","12/25","6.68","-0.01","-0.15","-0.4","-4.77","0.18","2.22","1","0.7","0","0","0","0","0.52","0","0","0","0","0"
"1801",="2913","農林","12/25","21.75","-0.25","-1.14","0.24","2.88","0.26","3.14","0.25","0","0.5","0.61","0.5","0.5","0.49","0.3","0","0","0","0"
"1802",="2924","宏太-KY","12/25","26.8","0","0","-0.26","-2.81","1.01","12.15","2.8","3","3.15","2.2","0.5","0.5","0","0","0","0","0","0"
"1803",="2926","誠品生活","12/25","65.7","-0.7","-1.05","4.65","55.82","4.83","57.99","4.81","5.6","6","6.92","7.58","7.68","7.56","6.8","4.2","0.84","0","0"
"1804",="2929","淘帝-KY","12/25","12.35","-0.15","-1.2","6.23","68.58","2.53","27.8","","0","4.5","6.5","5.45","3.23","4.83","3.13","0.17","0","0","0"
"1805",="2939","凱羿-KY","12/25","28.75","-0.25","-0.86","6.56","45.94","5.89","41.2","","","","","","10.7","15","9","4.5","2","0","0"
"1806",="3011","今皓","12/25","35.65","+0.65","+1.86","-0.38","-4.53","0.02","0.2","0.1","0.1","0","0","0","0","0","0","0","0","0","0"
"1807",="3018","隆銘綠能","12/25","14.8","-0.45","-2.95","-0.92","-11.04","0.11","1.31","0.4","0.4","0","0.51","0","0","0","0","0","0","0","0"
"1808",="3041","揚智","12/25","31.15","-0.4","-1.27","-0.27","-3.26","0.57","6.87","1.78","2","2.3","0.79","0","0","0","0","0","0","0","0"
"1809",="3043","科風","12/25","37.35","-1.35","-3.49","-1.21","-14.54","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1810",="3049","精金","12/25","9.42","-0.02","-0.21","-0.08","-0.98","0.09","1.09","0","0","0","0","0","0","0","0","0.35","0.39","0.35","0"
"1811",="3054","立萬利","12/25","20.25","0","0","0.17","2.06","0.18","2.13","0","0","1.5","0.12","0","0.11","0.4","0","0","0","0","0"
"1812",="3057","喬鼎","12/25","12.4","-0.4","-3.12","-0.34","-4.14","0.36","4.28","0","0.39","1.6","1.99","0.3","0","0","0","0","0","0","0"
"1813",="3058","立德","12/25","20.25","+0.05","+0.25","-0.06","-0.69","0.39","4.7","0.5","1.74","0.5","0.5","0.5","0.5","0","0.2","0.1","0.15","0","0"
"1814",="3062","建漢","12/25","21.9","-0.05","-0.23","0.52","6.28","0.45","5.4","1.3","0.15","0.35","0.7","1","0.8","0.35","0.4","0.15","0.15","0.05","0"
"1815",="3064","泰偉","12/25","11.5","-0.15","-1.29","-1.71","-20.52","0.01","0.1","0","0.1","0","0","0","0","0","0","0","0","0","0"
"1816",="3066","李洲","12/25","16.8","0","0","-0.33","-4.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1817",="3067","全域","12/25","37","-0.7","-1.86","-0.18","-2.17","0.05","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0"
"1818",="3073","天方能源","12/25","26.25","-0.2","-0.76","-1.87","-22.43","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1819",="3083","網龍","12/25","44.95","-3.1","-6.45","-0.26","-3.14","0.32","3.85","3.3","0.55","0","0","0","0","0","0","0","0","0","0"
"1820",="3085","新零售","12/25","11.65","+0.35","+3.1","-1.42","-16.98","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1821",="3095","及成","12/25","31.55","0","0","-1.91","-22.91","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1822",="3115","富榮綱","12/25","10.6","-0.15","-1.4","-0.19","-2.28","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1823",="3149","正達","12/25","24.2","+0.65","+2.76","-2.67","-32.03","0.23","2.8","1.8","1","0","0","0","0","0","0","0","0","0","0"
"1824",="3162","精確","12/25","46.35","+0.9","+1.98","-0.76","-9.1","0.02","0.23","0.16","0.06","0","0","0","0","0","0","0","0","0","0"
"1825",="3176","基亞","12/25","43.35","-2.25","-4.93","-2.65","-31.79","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1826",="3191","和進","12/25","12","-0.3","-2.44","-1.01","-12.17","0.01","0.1","0.1","0","0","0","0","0","0","0","0","0","0","0"
"1827",="3202","樺晟","12/25","15.05","-0.15","-0.99","-0.63","-7.53","0.03","0.4","0","0","0","0.2","0","0.2","0","0","0","0","0","0"
"1828",="3205","佰研","12/25","44.65","+0.05","+0.11","0.18","2.12","0.71","8.52","0","0","0","0","2.92","4","1.6","0","0","0","0","0"
"1829",="3224","三顧","12/25","43.75","-0.55","-1.24","-0.6","-7.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1830",="3229","晟鈦","12/25","15.55","-0.5","-3.12","-0.82","-9.81","0.03","0.32","0.32","0","0","0","0","0","0","0","0","0","0","0"
"1831",="3230","錦明","12/25","9.35","-0.11","-1.16","-1.05","-12.65","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1832",="3234","光環","12/25","27.6","-0.15","-0.54","0.09","1.04","0.93","11.1","1.49","0.1","0.95","2.56","5","1","0","0","0","0","0","0"
"1833",="3252","海灣","12/25","20.9","-0.05","-0.24","1.28","15.34","0.08","1","0","0","0","0","0","0","0","0.5","0","0","0.5","0"
"1834",="3259","鑫創","12/25","32","-0.55","-1.69","-1.39","-16.66","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1835",="3285","微端","12/25","25.95","-0.45","-1.7","0.73","8.78","0.63","7.51","1","1","0.5","0.8","1","1","0.46","1.2","0.2","0.35","0","0"
"1836",="3287","廣寰科","12/25","34.6","-1.85","-5.08","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1837",="3288","點晶","12/25","26.3","-1.9","-6.74","-0.86","-10.29","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1838",="3294","英濟","12/25","18.5","-0.5","-2.63","0.15","1.78","0.28","3.36","1","0","0","0","0.3","0.32","0.46","0.23","0.3","0.5","0.25","0"
"1839",="3296","勝德","12/25","20.25","+0.5","+2.53","0.01","0.13","0.32","3.83","0","0.73","0","0.3","0.1","1.2","0","1","0.27","0.23","0","0"
"1840",="3297","杭特","12/25","17.2","-0.2","-1.15","0.36","4.36","0.81","9.73","0.6","1.58","3.65","1.8","0.8","0.3","0.5","0","0.5","0","0","0"
"1841",="3308","聯德","12/25","34.8","-0.3","-0.85","-0.62","-7.47","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1842",="3313","斐成","12/25","11.35","0","0","-0.64","-7.68","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1843",="3321","同泰","12/25","14.4","-0.05","-0.35","-0.74","-7.41","0.34","3.43","","","0.5","1.2","1.73","0","0","0","0","0","0","0"
"1844",="3325","旭品","12/25","37.75","+1.2","+3.28","-0.4","-4.83","0.32","3.85","0","0","0","0","0.14","0.5","0","0","0.7","2.5","0","0"
"1845",="3339","泰谷","12/25","18.45","+0.05","+0.27","-1.79","-21.48","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1846",="3349","寶德","12/25","17.3","+0.2","+1.17","0.58","6.9","0.2","2.37","0.1","0.2","0.1","0.2","0.4","0.2","0","0.2","0","0.17","0.8","0"
"1847",="3379","彬台","12/25","15.6","-0.1","-0.64","0.83","9.96","0.61","7.35","3.5","2.2","0.5","0.6","0","0","0","0","0","0.3","0.25","0"
"1848",="3432","台端","12/25","10.85","0","0","-1.33","-16.01","0.36","4.35","0","0","0","0.5","0.2","0.1","2","0.5","0.3","0.25","0.5","0"
"1849",="3437","榮創","12/25","28.4","-0.4","-1.39","0.91","10.05","0.68","7.45","","0.5","2.5","1.55","1.5","0.35","0.6","0","0","0","0.45","0"
"1850",="3465","進泰電子","12/25","78","-1.5","-1.89","0.54","6.45","1.21","14.5","0","0","0","0","0","0","0","0","0","4","6.5","4"
"1851",="3466","德晉","12/25","24.9","-0.3","-1.19","0.02","0.23","0.56","6.78","1.5","1","1.28","1.5","0.5","0.5","0","0","0.5","0","0","0"
"1852",="3481","群創","12/25","13.65","+0.2","+1.49","-0.3","-3.54","0.3","3.56","0","0","0.15","0.7","0.2","0.1","0.8","0.06","0.1","0.4","1.05","0"
"1853",="3494","誠研","12/25","6.5","-0.15","-2.26","-1","-12","0.11","1.29","1","0","0","0.29","0","0","0","0","0","0","0","0"
"1854",="3499","環天科","12/25","20.6","-0.8","-3.74","-0.27","-3.21","0.09","1.1","0","0","0","0","0","0","0.3","0.35","0.45","0","0","0"
"1855",="3504","揚明光","12/25","65","+0.9","+1.4","0.92","11","0.87","10.42","3.9","2.1","1.88","1.48","0.56","0","0","0.5","0","0","0","0"
"1856",="3508","位速","12/25","28.7","+0.15","+0.53","-1.24","-14.93","0.71","8.5","4.5","4","0","0","0","0","0","0","0","0","0","0"
"1857",="3521","鴻翊","12/25","23","+1.5","+6.98","-0.5","-6.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1858",="3522","御頂","12/25","18.8","-0.25","-1.31","-1.43","-17.22","0.17","2","0.5","0.5","0.5","0.5","0","0","0","0","0","0","0","0"
"1859",="3523","迎輝","12/25","16.85","-0.45","-2.6","-2.72","-32.64","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1860",="3530","晶相光","12/25","101.5","+2.9","+2.94","1.94","23.28","1.15","13.78","0","0","0","0","0","1.48","2","2","2","2.8","3.5","0"
"1861",="3555","博士旺","12/25","31.3","-0.8","-2.49","-3.54","-42.48","0.48","5.7","4.2","0","0","0","0","0.1","1.2","0","0","0","0.2","0"
"1862",="3593","力銘","12/25","11","-0.15","-1.35","-1.37","-16.38","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1863",="3609","三一東林","12/25","32.55","-1.75","-5.1","-0.68","-8.13","0.23","2.8","0.6","0","0","0","0","0","0.2","0.5","0","1.5","0","0"
"1864",="3615","安可","12/25","22.55","-0.25","-1.1","0.64","7.67","0.5","5.97","2.3","1.5","0.5","0","0.3","0.1","0.6","0.3","0","0","0.37","0"
"1865",="3623","富晶通","12/25","32","0","0","1.24","14.88","1.63","19.51","0","0","1.4","3","5.42","4","3.19","2.5","0","0","0","0"
"1866",="3625","西勝","12/25","15.8","+0.05","+0.32","-0.62","-7.45","0.21","2.5","0","0","0","0","0","0","1","1","0.5","0","0","0"
"1867",="3629","地心引力","12/25","38.65","0","0","-3.71","-44.53","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1868",="3630","新鉅科","12/25","34.55","+0.65","+1.92","-2.15","-25.81","0.17","2.01","1.01","0","1","0","0","0","0","0","0","0","0","0"
"1869",="3631","晟楠","12/25","34.5","-0.7","-1.99","0.07","0.88","0.39","4.66","3.16","1","0","0","0","0","0","0","0","0","0.5","0"
"1870",="3632","研勤","12/25","14.1","+0.05","+0.36","-0.97","-11.68","0.05","0.56","0.2","0.1","0.26","0","0","0","0","0","0","0","0","0"
"1871",="3664","安瑞-KY","12/25","23","-0.2","-0.86","-1.24","-13.69","0.04","0.49","0.49","0","0","0","0","0","0","0","0","0","0","0"
"1872",="3666","光耀","12/25","25.9","-0.3","-1.15","-0.06","-0.74","0.76","9.08","0","0.18","0.6","3","1","1","1.3","0","0","2","0","0"
"1873",="3685","元創精密","12/25","21.95","-0.1","-0.45","0.06","0.68","0.49","5.9","2","1.5","1","0","0","0","0.4","0.6","0.2","0.2","0","0"
"1874",="3686","達能","12/25","13.65","-0.1","-0.73","-2.01","-24.09","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1875",="3691","碩禾","12/25","88.6","+0.8","+0.91","9.63","115.5","7.54","90.42","20","5.5","6","15","20","15.19","5","0","2","1.73","0","0"
"1876",="3694","海華","12/25","46.45","+0.4","+0.87","-0.13","-1.61","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1877",="3710","連展投控","12/25","10.1","-0.1","-0.98","-1.39","-8.34","0","0","","","","","","","0","0","0","0","0","0"
"1878",="3713","新晶投控","12/25","25.45","+0.05","+0.2","0.46","1.38","0","0","","","","","","","","","","0","0","0"
"1879",="3714","富采","12/25","45.6","+1.6","+3.64","1.09","3.26","0.67","2","","","","","","","","","","0","2","0"
"1880",="4108","懷特","12/25","21.45","-0.05","-0.23","-1.03","-12.32","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1881",="4109","加捷生醫","12/25","17.15","+0.05","+0.29","-0.12","-1.42","0.1","1.17","0","0.4","0.29","0.2","0.2","0.08","0","0","0","0","0","0"
"1882",="4113","聯上","12/25","29.9","-0.05","-0.17","1.56","18.75","0.55","6.58","0.14","1.2","2.23","0.95","0.81","0.13","0.11","0.3","0","0.3","0.4","0"
"1883",="4120","友華","12/25","38.85","-0.15","-0.38","2.66","31.94","1.54","18.42","1.2","1.9","1.67","1.6","1.8","1.8","2.5","1.8","1.8","1.5","0.85","0"
"1884",="4127","天良","12/25","14.6","-0.2","-1.35","-0.27","-3.29","0.18","2.2","0","0.2","1","0.7","0.3","0","0","0","0","0","0","0"
"1885",="4131","浩泰","12/25","22.95","+0.05","+0.22","-0.69","-8.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
